id,application_id,config_id,window_timestamp,score,severity,root_cause,evidence,created_at
03cf7c84-92b0-4be2-8323-64fe96b0abd9,1,1,2026-04-18 14:41:25.604016+00,0.62,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":false,""latency_p95"":0.003850777833333334,""latency_std"":0.000058623333333333284,""disk_io_rate"":0,""memory_usage"":50824533.333333336,""restart_flag"":0,""cpu_usage_rate"":0,""failure_streak"":19,""net_throughput"":79.37581743561991,""memory_pressure"":0,""memory_growth_rate"":-115954733.3712395,""cpu_container_vs_node_ratio"":0}",2026-04-18 14:41:26.606134+00
03f3575d-0634-46a2-880e-8d6c0ef4ebc2,1,1,2026-04-24 19:29:18.247444+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.01216614015,""latency_std"":0.00029683849999999996,""disk_io_rate"":0.0030000000000048508,""memory_usage"":77174784,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.0058307297816646494,""failure_streak"":0,""net_throughput"":237.52488275582846,""memory_pressure"":0.08423102345606232,""memory_growth_rate"":-18250121.3428725,""cpu_container_vs_node_ratio"":0.05114675247065644}",2026-04-24 19:29:21.740175+00
03fedf98-87fd-443e-87f0-355f83a57d5b,1,1,2026-04-18 14:54:44.382951+00,0.8,CRITICAL,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.003968729850000001,""latency_std"":0.0006310345000000005,""disk_io_rate"":0.0010444444444551158,""memory_usage"":0,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0,""failure_streak"":3,""net_throughput"":77.86921511370674,""memory_pressure"":0,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0}",2026-04-18 14:54:46.188562+00
04461a12-ff24-4975-9b5f-e5d5296600b8,1,1,2026-04-24 17:38:09.260308+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.012495239483333333,""latency_std"":0.000623135166666667,""disk_io_rate"":0.006133333333309565,""memory_usage"":77477888,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.005904087271264462,""failure_streak"":0,""net_throughput"":224.591346920489,""memory_pressure"":0.12620380241648899,""memory_growth_rate"":33853.90929142975,""cpu_container_vs_node_ratio"":0.06760405272430825}",2026-04-24 17:38:11.516952+00
0486e957-86f2-43eb-9997-10aa255133e5,1,1,2026-04-24 18:36:42.655013+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.011647161816666666,""latency_std"":0.00015442249999999928,""disk_io_rate"":0.003066666666685099,""memory_usage"":77033472,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.00599587134581105,""failure_streak"":0,""net_throughput"":156.26734145745934,""memory_pressure"":0.08406328966989007,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.040649975225757105}",2026-04-24 18:36:43.626431+00
048a7830-d7e4-45f3-bf8a-11579563b174,1,1,2026-04-23 12:20:49.67127+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.0118333482,""latency_std"":0.000216328,""disk_io_rate"":0.007099999999991269,""memory_usage"":51647829.333333336,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.004001145475361604,""failure_streak"":0,""net_throughput"":228.23056474097126,""memory_pressure"":0.125095598512619,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.03884607257635229}",2026-04-23 12:20:52.191432+00
049dbd25-c9ef-4913-8e0d-51d68015f4a4,1,1,2026-04-25 13:22:39.443818+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.0119644881,""latency_std"":0.00039721899999999944,""disk_io_rate"":0.006133333333309565,""memory_usage"":76754944,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.006281304162966763,""failure_streak"":0,""net_throughput"":230.22335589783836,""memory_pressure"":0.12742588383062672,""memory_growth_rate"":-133872.2834716537,""cpu_container_vs_node_ratio"":0.05963263445843104}",2026-04-25 13:22:40.582969+00
04a614be-b21e-493e-9107-5fdfa9ffa8db,1,1,2026-04-23 12:43:28.268135+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.0120031866,""latency_std"":0.00033755600000000014,""disk_io_rate"":0.003066666666685099,""memory_usage"":51707904,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.005612439886596678,""failure_streak"":0,""net_throughput"":149.47397475503465,""memory_pressure"":0.12423962045002658,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.07584378225137543}",2026-04-23 12:43:31.431613+00
04be9626-f96a-4f46-8d12-cc9c3752cc59,1,1,2026-05-25 15:07:56.960206+00,0.511243379985041,WARNING,,"{""strategy"":""ML_CONFIRMED"",""raw_values"":{""error_rate"":0,""latency_p95"":0.01320002735,""latency_std"":0.0008547665000000009,""disk_io_rate"":0.005699999999948583,""memory_usage"":79523840,""restart_flag"":0,""cpu_usage_rate"":0.006194273398982791,""failure_streak"":0,""net_throughput"":240.831964969896,""memory_pressure"":0.14278641522818633,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.05133375744998686},""ml_confidence"":0.5112,""root_cause_analysis"":{""impact_1"":""memory_usage"",""impact_2"":""memory_pressure"",""impact_3"":""cpu_container_vs_node_ratio"",""impact_1_score"":37.96,""impact_2_score"":8.18,""impact_3_score"":1.61}}",2026-05-25 09:37:57.068321+00
04c316c9-5f7a-4381-9519-7b0448a6aa3c,1,1,2026-04-18 16:05:41.962103+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.01190460755,""latency_std"":0.00011473449999999975,""disk_io_rate"":0.003066666666624466,""memory_usage"":76302336,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.005849250784823192,""failure_streak"":0,""net_throughput"":229.71617204440273,""memory_pressure"":0.12520150819185602,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.06451379542089057}",2026-04-18 16:05:52.243837+00
04d5c26a-d3e8-4eef-8710-f946838f5043,1,1,2026-04-18 14:42:55.799911+00,0.8,CRITICAL,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0,""latency_std"":0.00015521966666666673,""disk_io_rate"":0,""memory_usage"":25404757.333333332,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.0042365934525794334,""failure_streak"":6,""net_throughput"":0,""memory_pressure"":0,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0}",2026-04-18 14:42:56.901889+00
04deb8e9-b467-4ed8-bdea-4cdc8654926e,1,1,2026-04-24 07:34:29.898432+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.011934417899999999,""latency_std"":0.000364690999999999,""disk_io_rate"":0.00606666666668995,""memory_usage"":77342720,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.005770786013602329,""failure_streak"":0,""net_throughput"":225.21513804024443,""memory_pressure"":0.1271677080662357,""memory_growth_rate"":60634662.08246395,""cpu_container_vs_node_ratio"":0.06869983349509741}",2026-04-24 07:34:32.979189+00
04f32427-bdf1-41c0-b743-24301819af87,1,1,2026-04-20 17:58:40.41521+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.017928952833333334,""latency_std"":0.0019234755000000002,""disk_io_rate"":0.0057333333333493405,""memory_usage"":52080640,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.004230284772490292,""failure_streak"":0,""net_throughput"":76.84163419452722,""memory_pressure"":0.08453981271370499,""memory_growth_rate"":26855046.928996593,""cpu_container_vs_node_ratio"":0.04484400818904777}",2026-04-20 17:58:42.9868+00
0505c476-eb10-4e9d-9a05-89400b2bb011,1,1,2026-04-18 14:57:38.157148+00,0.8,CRITICAL,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.011088000450000001,""latency_std"":0.000004128500000000115,""disk_io_rate"":0.002200000000003557,""memory_usage"":25418410.666666668,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.0037456904563660507,""failure_streak"":5,""net_throughput"":0,""memory_pressure"":0,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.0009337154309157755}",2026-04-18 14:57:39.315894+00
050fd882-97b0-4268-8279-b4f199275bcc,1,1,2026-04-24 19:23:33.274947+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.01172541765,""latency_std"":0.0001389035000000003,""disk_io_rate"":0.0040333333333263804,""memory_usage"":77309952,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.003842779558710123,""failure_streak"":0,""net_throughput"":155.10536809984907,""memory_pressure"":0.08368827521647554,""memory_growth_rate"":-15614823.69987922,""cpu_container_vs_node_ratio"":0.043158544311678024}",2026-04-24 19:23:35.806998+00
05121794-5f32-465f-b66f-21c9191702e2,1,1,2026-04-24 08:46:22.063926+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.011710132566666667,""latency_std"":0.00026389766666666683,""disk_io_rate"":0.002966666666664726,""memory_usage"":77405525.33333333,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.003773472429186115,""failure_streak"":0,""net_throughput"":232.55100291889914,""memory_pressure"":0.08449656686492601,""memory_growth_rate"":-10182022.814830765,""cpu_container_vs_node_ratio"":0.025156482861316398}",2026-04-24 08:46:26.44763+00
051f414b-6603-4be9-83c6-c943565996aa,1,1,2026-04-23 14:19:41.211879+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.011404375,""latency_std"":0.0001434899999999996,""disk_io_rate"":0.00606666666668995,""memory_usage"":77160448,""restart_flag"":0.6666666666666666,""cpu_usage_rate"":0.005943259924246005,""failure_streak"":0,""net_throughput"":246.878945153598,""memory_pressure"":0.08522945256012986,""memory_growth_rate"":62890571.307067834,""cpu_container_vs_node_ratio"":0.07047343783684974}",2026-04-23 14:19:44.881269+00
05217356-2f4a-466a-99ab-2ce4bb3629a9,1,1,2026-04-23 18:23:02.926546+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.012090848283333334,""latency_std"":0.00024105383333333365,""disk_io_rate"":0.004077777777800091,""memory_usage"":51512661.333333336,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.006065654322866681,""failure_streak"":0,""net_throughput"":154.77939526127457,""memory_pressure"":0.1278735263283116,""memory_growth_rate"":5656.604293513883,""cpu_container_vs_node_ratio"":0.06408450935220822}",2026-04-23 18:23:04.689221+00
05391a61-bf23-4306-b716-04c6977e5db9,1,1,2026-04-24 03:41:30.248221+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.0109230804,""latency_std"":0.00002688600000000027,""disk_io_rate"":0.0040444444444599666,""memory_usage"":77250560,""restart_flag"":0.6666666666666666,""cpu_usage_rate"":0.005465683363039427,""failure_streak"":0,""net_throughput"":232.29723487098263,""memory_pressure"":0.12545321734510922,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.06977468123007385}",2026-04-24 03:41:32.049083+00
0541e6e4-36f6-40ec-a3c2-170265aa3c55,1,1,2026-04-24 11:47:58.600563+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.011404054700000001,""latency_std"":0.00036203300000000075,""disk_io_rate"":0.003822222222212683,""memory_usage"":25774762.666666668,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.005764774532343048,""failure_streak"":0,""net_throughput"":228.22316594806625,""memory_pressure"":0.0845505308474249,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.07268060408132562}",2026-04-24 11:48:05.328303+00
0542d7b7-32f5-44f7-bb25-c3bbc29dc0ef,1,1,2026-04-18 14:48:08.962895+00,0.62,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":false,""latency_p95"":0,""latency_std"":0,""disk_io_rate"":0,""memory_usage"":25332394.666666668,""restart_flag"":0,""cpu_usage_rate"":0,""failure_streak"":10,""net_throughput"":0,""memory_pressure"":0,""memory_growth_rate"":92892524.7022487,""cpu_container_vs_node_ratio"":0}",2026-04-18 14:48:09.323442+00
0557720f-13b4-4bd1-a5fe-b7021077e58f,1,1,2026-04-18 14:39:56.688466+00,0.8,CRITICAL,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0,""latency_std"":0,""disk_io_rate"":0.002077777777776646,""memory_usage"":25326250.666666668,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.004673782013643388,""failure_streak"":58,""net_throughput"":0,""memory_pressure"":0,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0}",2026-04-18 14:39:58.676332+00
055a2455-9256-4514-bfbb-dc1be241ea1c,1,1,2026-04-23 19:04:31.166918+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.01141236165,""latency_std"":0.0001341935000000005,""disk_io_rate"":0.005933333333329452,""memory_usage"":77475840,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.00576778433022861,""failure_streak"":0,""net_throughput"":237.23673125526537,""memory_pressure"":0.08312027464305823,""memory_growth_rate"":-43472220.12654296,""cpu_container_vs_node_ratio"":0.04846877588430885}",2026-04-23 19:04:32.618024+00
057ea1d5-3e56-455b-8982-ea11661e5cef,1,1,2026-04-24 17:55:13.246049+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.011782567550000001,""latency_std"":0.0005117245000000009,""disk_io_rate"":0.002933333333324602,""memory_usage"":77293568,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.005821199905129918,""failure_streak"":0,""net_throughput"":238.4904637690979,""memory_pressure"":0.12792401115259203,""memory_growth_rate"":23848957.11737347,""cpu_container_vs_node_ratio"":0.07463076801450687}",2026-04-24 17:55:17.38418+00
0581b2b2-e7fd-41be-b0bb-2a34ac1c286e,1,1,2026-04-24 05:33:25.640029+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.011338869016666668,""latency_std"":0.00019807700000000093,""disk_io_rate"":0.005966666666669577,""memory_usage"":51447125.333333336,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.003857339818863982,""failure_streak"":0,""net_throughput"":232.95059726680122,""memory_pressure"":0.08446971985917984,""memory_growth_rate"":-121549.58550567676,""cpu_container_vs_node_ratio"":0.0476214792452019}",2026-04-24 05:33:29.289875+00
05929091-4bc8-44c3-8395-a4db44a972c2,1,1,2026-04-24 03:42:00.443096+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.008647483066666666,""latency_std"":0.0007779939999999993,""disk_io_rate"":0.002111111111096559,""memory_usage"":76978176,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.004079285134027545,""failure_streak"":0,""net_throughput"":76.25236934741403,""memory_pressure"":0.08329379057732027,""memory_growth_rate"":40267313.13494263,""cpu_container_vs_node_ratio"":0.04671004326126393}",2026-04-24 03:42:03.485488+00
05aa9280-ece8-49a2-a144-7550e6300694,1,1,2026-04-24 17:27:12.975276+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.011330808,""latency_std"":0.000012909999999999658,""disk_io_rate"":0.002200000000003557,""memory_usage"":77553664,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.005727788737771232,""failure_streak"":0,""net_throughput"":162.4384222245296,""memory_pressure"":0.12627288529546923,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.07130027474413031}",2026-04-24 17:27:14.813586+00
05c5d05e-34fd-4a12-a22e-1f422d59ad83,1,1,2026-05-24 08:09:05.649741+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.01224623155,""latency_std"":0.00015267449999999995,""disk_io_rate"":0.005377777777781981,""memory_usage"":59312810.666666664,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.00409944314559702,""failure_streak"":0,""net_throughput"":156.82403495019548,""memory_pressure"":0.10867245825169837,""memory_growth_rate"":-6828933.54583728,""cpu_container_vs_node_ratio"":0.019572876927965974}",2026-05-24 08:09:10.934258+00
05c9c1b6-4143-4edb-b822-4933a8ae5402,1,1,2026-04-24 12:03:39.720426+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.0120736086,""latency_std"":0.0002612140000000005,""disk_io_rate"":0.0061999999999898135,""memory_usage"":77395968,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.005777629566975649,""failure_streak"":0,""net_throughput"":229.039919315483,""memory_pressure"":0.12758874491029285,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.06850944150558388}",2026-04-24 12:03:42.150806+00
05d15930-9639-4320-be14-f9fc53ee2550,1,1,2026-04-24 11:47:57.091168+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.011404054700000001,""latency_std"":0.00036203300000000075,""disk_io_rate"":0.0038666666666459706,""memory_usage"":51549525.333333336,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.005764774532343048,""failure_streak"":0,""net_throughput"":228.22316594806625,""memory_pressure"":0.042351240339404427,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.07058907590614674}",2026-04-24 11:48:00.03492+00
05f97df8-8695-4747-ad5e-fbfb8fe444eb,1,1,2026-04-24 11:59:42.364923+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.011982273699999999,""latency_std"":0.000003443000000000543,""disk_io_rate"":0.003033333333344975,""memory_usage"":77312000,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.0056918574401842404,""failure_streak"":0,""net_throughput"":231.07440166493237,""memory_pressure"":0.12675638501577713,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.06857659566513155}",2026-04-24 11:59:43.643086+00
060f35c7-87c2-4c44-8afe-dac3399be997,1,1,2026-04-24 17:20:28.835675+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.0072959926,""latency_std"":0.00016144100000000002,""disk_io_rate"":0.002222222222230307,""memory_usage"":76955648,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.005548270538409108,""failure_streak"":0,""net_throughput"":231.25184771540256,""memory_pressure"":0.12693490084794432,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.08040971794790756}",2026-04-24 17:20:32.508915+00
06114b66-4a65-4c38-b3d5-5ac6b0fd5c2c,1,1,2026-04-23 19:00:03.004591+00,0.3,WARNING,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.01189062525,""latency_std"":0.0004979575,""disk_io_rate"":0.003144444444478722,""memory_usage"":77727744,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.0068568933082160674,""failure_streak"":0,""net_throughput"":236.49556570814298,""memory_pressure"":0.12491259278173691,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.07368152896991916}",2026-04-23 19:00:04.375673+00
064c9662-203a-4bfa-880b-2a18e8f558f4,1,1,2026-04-18 14:55:53.505989+00,0.8,CRITICAL,GENERAL_DEGRADATION,"{""error_rate"":0,""has_restart"":true,""latency_p95"":0.004099083416666666,""latency_std"":0.0002772720000000001,""disk_io_rate"":0,""memory_usage"":25373354.666666668,""restart_flag"":0.3333333333333333,""cpu_usage_rate"":0.0019316303860054537,""failure_streak"":5,""net_throughput"":77.04851648772586,""memory_pressure"":0,""memory_growth_rate"":0,""cpu_container_vs_node_ratio"":0.0009721340644199143}",2026-04-18 14:55:55.718425+00
